Program Leader I		Can provide performance feedback & performance reviews	2		
Program Leader I		Can effectively navigate CCE Tompkins hiring process	2		
Program Leader I		Knows how CCE Tompkins' diversity mission fits into the hiring process	2		
Program Leader II		Knows CCETC staff benefits	1		
Program Leader II		Knows how to use shared office equipment	1		
Program Leader II		Familiar with physical environment of CCETC workplace	1		
Program Leader II		Knows basic HR, building and safety policies	1		
Program Leader II		Knows CCE mission, history and organizational structure	1		
Program Leader II		Understands CCETC's unwritten organizational culture	1		
Program Leader II		Familiar with CCETC Strategic Plan	1		
Program Leader II		Knows CCETC risk management and other safety procedures	1		
Program Leader II		Knows CCETC non-discrimination policies	1		
Program Leader II		Knows health-related staff support services	1		
Program Leader II		Stress management skills	1		
Program Leader II		Successfully contributes to an inclusive organizational culture	1		
Program Leader II		Can build effective relationships with people from diverse backgrounds. Understands how achieving equity and inclusion requires a combination of personal behaviors, organizational practices, and institutionalized policies. 	1		
Program Leader II		Has excellent customer-service skills	1		
Program Leader II		Has good verbal communication skills	1		
Program Leader II		Has strong listening skills	1		
Program Leader II		Has good written communication skills	1		
Program Leader II		Can effectively present to groups of program participants	1		
Program Leader II		Knows CCETC financial policies and procedures	1		
Program Leader II		Effectively uses standard computer programs	1		
Program Leader II		Develops online information	1		
Program Leader II		Is able to use established systems for organizing own schedules and priorities	1		
Program Leader II		Can perform the necessary steps to accomplish program goals 	1		
Program Leader II		Effectively works as part of a team	1		
Program Leader II		Effectively works as part of a diverse team	1		
Program Leader II		Ability to deliver program appropriate to the audience	1		
Program Leader II		Able to identify appropriate resources for program delivery	1		
Program Leader II		Can administer evaluations designed by others	1		
Program Leader II		Knows CCETC policies re: volunteers	1		
Program Leader II		Can recruit, retain and supervise diverse volunteers appropriately	1		
Program Leader II		Can provide guidance to volunteers	1		
Program Leader II		Can provide low complexity administrative tasks surrounding marketing and promotion of the program	1		
Program Leader II		Can present information about programs and offerings to the public in a community/tabling forum	1		
Program Leader II		Can provide effective guidance to others	1		
Program Leader II		Can effectively work from home	1		
Program Leader II		Awareness of Personal Strengths and Values	1		
Program Leader II		Ability to make positive changes.	1		
Program Leader II		Career Advancement	1		
Program Leader II		Conducts new staff orientation	2		
Program Leader II		Understands CCE Tompkins Strategic Plan	2		
Program Leader II		Knows CCETC risk management and other safety procedures 	2		
Program Leader II		Ensures safe working conditions for others on team	2		
Program Leader II		Able to direct others in risky situations	2		
Program Leader II		Ensures security of paper and electronic information	2		
Program Leader II		Successfully hires and supervises staff from diverse backgrounds	2		
Program Leader II		Integrates CCETC diversity goals into programming	2		
Program Leader II		Has strong verbal communication skills	2		
Program Leader II		Has appropriate communication skills in leadership roles	2		
Program Leader II		Has good skills in communicating program related information	2		
Program Leader II		Can plan presentations and engage audiences	2		
Program Leader II		Explains CCETC financial policies and procedures to others	2		
Program Leader II		Develops budgets and track expenses	2		
Program Leader II		Writes successful grant proposals	2		
Program Leader II		Is able to plan and implement other financial resource development efforts	2		
Program Leader II		Develops online information	2		
Program Leader II		Can effectively teach online	2		
Program Leader II		Can assist others in organization	2		
Program Leader II		Can implement a program plan and lead others in implementing goals and budgets	2		
Program Leader II		Can provide effective supervision to subordinate employees in project management	2		
Program Leader II		Can effectively lead a diverse team and build a healthy team dynamic that values all contributors	2		
Program Leader II		Can effectively build and establish diverse new relationships and partnerships to further program efforts	2		
